3146206;Ouro Verde de Minas;ouro verde de minas
3146255;Padre Carvalho;padre carvalho
3146305;Padre Paraíso;padre paraiso
3146404;Paineiras;paineiras
3146503;Pains;pains
3146552;Pai Pedro;pai pedro
3146602;Paiva;paiva
3146701;Palma;palma
3146750;Palmópolis;palmopolis
3146909;Papagaios;papagaios
3147006;Paracatu;paracatu
3147105;Pará de Minas;para de minas
3147204;Paraguaçu;paraguacu
3147303;Paraisópolis;paraisopolis
3147402;Paraopeba;paraopeba
3147501;Passabém;passabem
3147600;Passa Quatro;passa quatro
3147709;Passa Tempo;passa tempo
3147808;Passa Vinte;passa vinte
3147907;Passos;passos
3147956;Patis;patis
3148004;Patos de Minas;patos de minas
3148103;Patrocínio;patrocinio
3148202;Patrocínio do Muriaé;patrocinio do muriae
3148301;Paula Cândido;paula candido
3148400;Paulistas;paulistas
3148509;Pavão;pavao
3148608;Peçanha;pecanha
3148707;Pedra Azul;pedra azul
3148756;Pedra Bonita;pedra bonita
3148806;Pedra do Anta;pedra do anta
3148905;Pedra do Indaiá;pedra do indaia
3149002;Pedra Dourada;pedra dourada
3149101;Pedralva;pedralva
3149150;Pedras de Maria da Cruz;pedras de maria da cruz
3149200;Pedrinópolis;pedrinopolis
3149309;Pedro Leopoldo;pedro leopoldo
3149408;Pedro Teixeira;pedro teixeira
3149507;Pequeri;pequeri
3149606;Pequi;pequi
3149705;Perdigão;perdigao
3149804;Perdizes;perdizes
3149903;Perdões;perdoes
3149952;Periquito;periquito
3150000;Pescador;pescador
3150109;Piau;piau
3150158;Piedade de Caratinga;piedade de caratinga
3150208;Piedade de Ponte Nova;piedade de ponte nova
3150307;Piedade do Rio Grande;piedade do rio grande
3150406;Piedade dos Gerais;piedade dos gerais
3150505;Pimenta;pimenta
3150539;Pingo d'Água;pingo d'agua
3150570;Pintópolis;pintopolis
3150604;Piracema;piracema
3150703;Pirajuba;pirajuba
3150802;Piranga;piranga
3150901;Piranguçu;pirangucu
3151008;Piranguinho;piranguinho
3151107;Pirapetinga;pirapetinga
3151206;Pirapora;pirapora
3151305;Piraúba;pirauba
3151404;Pitangui;pitangui
3151503;Piumhi;piumhi
3151602;Planura;planura
3151701;Poço Fundo;poco fundo
3151800;Poços de Caldas;pocos de caldas
3151909;Pocrane;pocrane
3152006;Pompéu;pompeu
3152105;Ponte Nova;ponte nova
3152131;Ponto Chique;ponto chique
3152170;Ponto dos Volantes;ponto dos volantes
3152204;Porteirinha;porteirinha
3152303;Porto Firme;porto firme
3152402;Poté;pote
3152501;Pouso Alegre;pouso alegre
3152600;Pouso Alto;pouso alto
3152709;Prados;prados
3152808;Prata;prata
3152907;Pratápolis;pratapolis
3153004;Pratinha;pratinha
3153103;Presidente Bernardes;presidente bernardes
3153202;Presidente Juscelino;presidente juscelino
3153301;Presidente Kubitschek;presidente kubitschek
3153400;Presidente Olegário;presidente olegario
3153509;Alto Jequitibá;alto jequitiba
3153608;Prudente de Morais;prudente de morais
3153707;Quartel Geral;quartel geral
3153806;Queluzito;queluzito
3153905;Raposos;raposos
3154002;Raul Soares;raul soares
3154101;Recreio;recreio
3154150;Reduto;reduto
3154200;Resende Costa;resende costa
3154309;Resplendor;resplendor
3154408;Ressaquinha;ressaquinha
3154457;Riachinho;riachinho
3154507;Riacho dos Machados;riacho dos machados
3154606;Ribeirão das Neves;ribeirao das neves
3154705;Ribeirão Vermelho;ribeirao vermelho
3154804;Rio Acima;rio acima
3154903;Rio Casca;rio casca
3155009;Rio Doce;rio doce
3155108;Rio do Prado;rio do prado
3155207;Rio Espera;rio espera
3155306;Rio Manso;rio manso
3155405;Rio Novo;rio novo
3155504;Rio Paranaíba;rio paranaiba
3155603;Rio Pardo de Minas;rio pardo de minas
3155702;Rio Piracicaba;rio piracicaba
3155801;Rio Pomba;rio pomba
3155900;Rio Preto;rio preto
3156007;Rio Vermelho;rio vermelho
3156106;Ritápolis;ritapolis
3156205;Rochedo de Minas;rochedo de minas
3156304;Rodeiro;rodeiro
3156403;Romaria;romaria
3156452;Rosário da Limeira;rosario da limeira
3156502;Rubelita;rubelita
3156601;Rubim;rubim
3156700;Sabará;sabara
3156809;Sabinópolis;sabinopolis
3156908;Sacramento;sacramento
3157005;Salinas;salinas
3157104;Salto da Divisa;salto da divisa
3157203;Santa Bárbara;santa barbara
3157252;Santa Bárbara do Leste;santa barbara do leste
3157278;Santa Bárbara do Monte Verde;santa barbara do monte verde
3157302;Santa Bárbara do Tugúrio;santa barbara do tugurio
3157336;Santa Cruz de Minas;santa cruz de minas
3157377;Santa Cruz de Salinas;santa cruz de salinas
3157401;Santa Cruz do Escalvado;santa cruz do escalvado
3157500;Santa Efigênia de Minas;santa efigenia de minas
3157609;Santa Fé de Minas;santa fe de minas
3157658;Santa Helena de Minas;santa helena de minas
3157708;Santa Juliana;santa juliana
3157807;Santa Luzia;santa luzia
3157906;Santa Margarida;santa margarida
3158003;Santa Maria de Itabira;santa maria de itabira
3158102;Santa Maria do Salto;santa maria do salto
3158201;Santa Maria do Suaçuí;santa maria do suacui
3158300;Santana da Vargem;santana da vargem
3158409;Santana de Cataguases;santana de cataguases
3158508;Santana de Pirapama;santana de pirapama
3158607;Santana do Deserto;santana do deserto
3158706;Santana do Garambéu;santana do garambeu
3158805;Santana do Jacaré;santana do jacare
3158904;Santana do Manhuaçu;santana do manhuacu
3158953;Santana do Paraíso;santana do paraiso
3159001;Santana do Riacho;santana do riacho
3159100;Santana dos Montes;santana dos montes
3159209;Santa Rita de Caldas;santa rita de caldas
3159308;Santa Rita de Jacutinga;santa rita de jacutinga
3159357;Santa Rita de Minas;santa rita de minas
3159407;Santa Rita de Ibitipoca;santa rita de ibitipoca
3159506;Santa Rita do Itueto;santa rita do itueto
3159605;Santa Rita do Sapucaí;santa rita do sapucai
3159704;Santa Rosa da Serra;santa rosa da serra
3159803;Santa Vitória;santa vitoria
3159902;Santo Antônio do Amparo;santo antonio do amparo
3160009;Santo Antônio do Aventureiro;santo antonio do aventureiro
3160108;Santo Antônio do Grama;santo antonio do grama
3160207;Santo Antônio do Itambé;santo antonio do itambe
3160306;Santo Antônio do Jacinto;santo antonio do jacinto
3160405;Santo Antônio do Monte;santo antonio do monte
3160454;Santo Antônio do Retiro;santo antonio do retiro
3160504;Santo Antônio do Rio Abaixo;santo antonio do rio abaixo
3160603;Santo Hipólito;santo hipolito
3160702;Santos Dumont;santos dumont
3160801;São Bento Abade;sao bento abade
3160900;São Brás do Suaçuí;sao bras do suacui
3160959;São Domingos das Dores;sao domingos das dores
3161007;São Domingos do Prata;sao domingos do prata
3161056;São Félix de Minas;sao felix de minas
3161106;São Francisco;sao francisco
3161205;São Francisco de Paula;sao francisco de paula
3161304;São Francisco de Sales;sao francisco de sales
3161403;São Francisco do Glória;sao francisco do gloria
3161502;São Geraldo;sao geraldo
3161601;São Geraldo da Piedade;sao geraldo da piedade
3161650;São Geraldo do Baixio;sao geraldo do baixio
3161700;São Gonçalo do Abaeté;sao goncalo do abaete
3161809;São Gonçalo do Pará;sao goncalo do para
3161908;São Gonçalo do Rio Abaixo;sao goncalo do rio abaixo
3162005;São Gonçalo do Sapucaí;sao goncalo do sapucai
3162104;São Gotardo;sao gotardo
3162203;São João Batista do Glória;sao joao batista do gloria
3162252;São João da Lagoa;sao joao da lagoa
3162302;São João da Mata;sao joao da mata
3162401;São João da Ponte;sao joao da ponte
3162450;São João das Missões;sao joao das missoes
3162500;São João del Rei;sao joao del rei
3162559;São João do Manhuaçu;sao joao do manhuacu
3162575;São João do Manteninha;sao joao do manteninha
3162609;São João do Oriente;sao joao do oriente
3162658;São João do Pacuí;sao joao do pacui
3162708;São João do Paraíso;sao joao do paraiso
3162807;São João Evangelista;sao joao evangelista
3162906;São João Nepomuceno;sao joao nepomuceno
3162922;São Joaquim de Bicas;sao joaquim de bicas
3162948;São José da Barra;sao jose da barra
3162955;São José da Lapa;sao jose da lapa
3163003;São José da Safira;sao jose da safira
3163102;São José da Varginha;sao jose da varginha
3163201;São José do Alegre;sao jose do alegre
3163300;São José do Divino;sao jose do divino
3163409;São José do Goiabal;sao jose do goiabal
3163508;São José do Jacuri;sao jose do jacuri
3163607;São José do Mantimento;sao jose do mantimento
3163706;São Lourenço;sao lourenco
3163805;São Miguel do Anta;sao miguel do anta
3163904;São Pedro da União;sao pedro da uniao
3164001;São Pedro dos Ferros;sao pedro dos ferros
3164100;São Pedro do Suaçuí;sao pedro do suacui
3164209;São Romão;sao romao
3164308;São Roque de Minas;sao roque de minas
3164407;São Sebastião da Bela Vista;sao sebastiao da bela vista
3164431;São Sebastião da Vargem Alegre;sao sebastiao da vargem alegre
3164472;São Sebastião do Anta;sao sebastiao do anta
3164506;São Sebastião do Maranhão;sao sebastiao do maranhao
3164605;São Sebastião do Oeste;sao sebastiao do oeste
3164704;São Sebastião do Paraíso;sao sebastiao do paraiso
3164803;São Sebastião do Rio Preto;sao sebastiao do rio preto
3164902;São Sebastião do Rio Verde;sao sebastiao do rio verde
3165008;São Tiago;sao tiago
3165107;São Tomás de Aquino;sao tomas de aquino
3165206;São Thomé das Letras;sao thome das letras
3165305;São Vicente de Minas;sao vicente de minas
3165404;Sapucaí-Mirim;sapucai-mirim
3165503;Sardoá;sardoa
3165537;Sarzedo;sarzedo
3165552;Setubinha;setubinha
3165560;Sem-Peixe;sem-peixe
3165578;Senador Amaral;senador amaral
3165602;Senador Cortes;senador cortes
3165701;Senador Firmino;senador firmino
3165800;Senador José Bento;senador jose bento
3165909;Senador Modestino Gonçalves;senador modestino goncalves
3166006;Senhora de Oliveira;senhora de oliveira
3166105;Senhora do Porto;senhora do porto
3166204;Senhora dos Remédios;senhora dos remedios
3166303;Sericita;sericita
3166402;Seritinga;seritinga
3166501;Serra Azul de Minas;serra azul de minas
3166600;Serra da Saudade;serra da saudade
3166709;Serra dos Aimorés;serra dos aimores
3166808;Serra do Salitre;serra do salitre
3166907;Serrania;serrania
3166956;Serranópolis de Minas;serranopolis de minas
3167004;Serranos;serranos
3167103;Serro;serro
3167202;Sete Lagoas;sete lagoas
3167301;Silveirânia;silveirania
3167400;Silvianópolis;silvianopolis
3167509;Simão Pereira;simao pereira
3167608;Simonésia;simonesia
3167707;Sobrália;sobralia
3167806;Soledade de Minas;soledade de minas
3167905;Tabuleiro;tabuleiro
3168002;Taiobeiras;taiobeiras
3168051;Taparuba;taparuba
3168101;Tapira;tapira
3168200;Tapiraí;tapirai
3168309;Taquaraçu de Minas;taquaracu de minas
3168408;Tarumirim;tarumirim
3168507;Teixeiras;teixeiras
3168606;Teófilo Otoni;teofilo otoni
3168705;Timóteo;timoteo
3168804;Tiradentes;tiradentes
3168903;Tiros;tiros
3169000;Tocantins;tocantins
3169059;Tocos do Moji;tocos do moji
3169109;Toledo;toledo
3169208;Tombos;tombos
3169307;Três Corações;tres coracoes
3169356;Três Marias;tres marias
3169406;Três Pontas;tres pontas
3169505;Tumiritinga;tumiritinga
3169604;Tupaciguara;tupaciguara
3169703;Turmalina;turmalina
3169802;Turvolândia;turvolandia
3169901;Ubá;uba
3170008;Ubaí;ubai
3170057;Ubaporanga;ubaporanga
3170107;Uberaba;uberaba
3170206;Uberlândia;uberlandia
3170305;Umburatiba;umburatiba
3170404;Unaí;unai
3170438;União de Minas;uniao de minas
3170479;Uruana de Minas;uruana de minas
3170503;Urucânia;urucania
3170529;Urucuia;urucuia
3170578;Vargem Alegre;vargem alegre
3170602;Vargem Bonita;vargem bonita
3170651;Vargem Grande do Rio Pardo;vargem grande do rio pardo
3170701;Varginha;varginha
3170750;Varjão de Minas;varjao de minas
3170800;Várzea da Palma;varzea da palma
3170909;Varzelândia;varzelandia
3171006;Vazante;vazante
3171030;Verdelândia;verdelandia
3171071;Veredinha;veredinha
3171105;Veríssimo;verissimo
3171154;Vermelho Novo;vermelho novo
3171204;Vespasiano;vespasiano
3171303;Viçosa;vicosa
3171402;Vieiras;vieiras
3171501;Mathias Lobato;mathias lobato
3171600;Virgem da Lapa;virgem da lapa
3171709;Virgínia;virginia
3171808;Virginópolis;virginopolis
3171907;Virgolândia;virgolandia
3172004;Visconde do Rio Branco;visconde do rio branco
3172103;Volta Grande;volta grande
3172202;Wenceslau Braz;wenceslau braz
3200102;Afonso Cláudio;afonso claudio
3200136;Águia Branca;aguia branca
3200169;Água Doce do Norte;agua doce do norte
3200201;Alegre;alegre
3200300;Alfredo Chaves;alfredo chaves
3200359;Alto Rio Novo;alto rio novo
3200409;Anchieta;anchieta
3200508;Apiacá;apiaca
3200607;Aracruz;aracruz
3200706;Atílio Vivacqua;atilio vivacqua
3200805;Baixo Guandu;baixo guandu
3200904;Barra de São Francisco;barra de sao francisco
3201001;Boa Esperança;boa esperanca
3201100;Bom Jesus do Norte;bom jesus do norte
3201159;Brejetuba;brejetuba
3201209;Cachoeiro de Itapemirim;cachoeiro de itapemirim
3201308;Cariacica;cariacica
3201407;Castelo;castelo
3201506;Colatina;colatina
3201605;Conceição da Barra;conceicao da barra
3201704;Conceição do Castelo;conceicao do castelo
3201803;Divino de São Lourenço;divino de sao lourenco
3201902;Domingos Martins;domingos martins
3202009;Dores do Rio Preto;dores do rio preto
3202108;Ecoporanga;ecoporanga
3202207;Fundão;fundao
3202256;Governador Lindenberg;governador lindenberg
3202306;Guaçuí;guacui
3202405;Guarapari;guarapari
3202454;Ibatiba;ibatiba
3202504;Ibiraçu;ibiracu
3202553;Ibitirama;ibitirama
3202603;Iconha;iconha
3202652;Irupi;irupi
3202702;Itaguaçu;itaguacu
3202801;Itapemirim;itapemirim
3202900;Itarana;itarana
3203007;Iúna;iuna
3203056;Jaguaré;jaguare
3203106;Jerônimo Monteiro;jeronimo monteiro
3203130;João Neiva;joao neiva
3203163;Laranja da Terra;laranja da terra
3203205;Linhares;linhares
3203304;Mantenópolis;mantenopolis
3203320;Marataízes;marataizes
3203346;Marechal Floriano;marechal floriano
3203353;Marilândia;marilandia
3203403;Mimoso do Sul;mimoso do sul
3203502;Montanha;montanha
3203601;Mucurici;mucurici
3203700;Muniz Freire;muniz freire
3203809;Muqui;muqui
3203908;Nova Venécia;nova venecia
3204005;Pancas;pancas
3204054;Pedro Canário;pedro canario
3204104;Pinheiros;pinheiros
3204203;Piúma;piuma
3204252;Ponto Belo;ponto belo
3204302;Presidente Kennedy;presidente kennedy
3204351;Rio Bananal;rio bananal
3204401;Rio Novo do Sul;rio novo do sul
3204500;Santa Leopoldina;santa leopoldina
3204559;Santa Maria de Jetibá;santa maria de jetiba
3204609;Santa Teresa;santa teresa
3204658;São Domingos do Norte;sao domingos do norte
3204708;São Gabriel da Palha;sao gabriel da palha
3204807;São José do Calçado;sao jose do calcado
3204906;São Mateus;sao mateus
3204955;São Roque do Canaã;sao roque do canaa
3205002;Serra;serra
3205010;Sooretama;sooretama
3205036;Vargem Alta;vargem alta
3205069;Venda Nova do Imigrante;venda nova do imigrante
3205101;Viana;viana
3205150;Vila Pavão;vila pavao
3205176;Vila Valério;vila valerio
3205200;Vila Velha;vila velha
3205309;Vitória;vitoria
3300100;Angra dos Reis;angra dos reis
3300159;Aperibé;aperibe
3300209;Araruama;araruama
3300225;Areal;areal
3300233;Armação dos Búzios;armacao dos buzios
3300258;Arraial do Cabo;arraial do cabo
3300308;Barra do Piraí;barra do pirai
3300407;Barra Mansa;barra mansa
3300456;Belford Roxo;belford roxo
3300506;Bom Jardim;bom jardim
3300605;Bom Jesus do Itabapoana;bom jesus do itabapoana
3300704;Cabo Frio;cabo frio
3300803;Cachoeiras de Macacu;cachoeiras de macacu
3300902;Cambuci;cambuci
3300936;Carapebus;carapebus
3300951;Comendador Levy Gasparian;comendador levy gasparian
3301009;Campos dos Goytacazes;campos dos goytacazes
3301108;Cantagalo;cantagalo
3301157;Cardoso Moreira;cardoso moreira
3301207;Carmo;carmo
3301306;Casimiro de Abreu;casimiro de abreu
3301405;Conceição de Macabu;conceicao de macabu
3301504;Cordeiro;cordeiro
3301603;Duas Barras;duas barras
3301702;Duque de Caxias;duque de caxias
3301801;Engenheiro Paulo de Frontin;engenheiro paulo de frontin
3301850;Guapimirim;guapimirim
3301876;Iguaba Grande;iguaba grande
3301900;Itaboraí;itaborai
3302007;Itaguaí;itaguai
3302056;Italva;italva
3302106;Itaocara;itaocara
3302205;Itaperuna;itaperuna
3302254;Itatiaia;itatiaia
3302270;Japeri;japeri
3302304;Laje do Muriaé;laje do muriae
3302403;Macaé;macae
3302452;Macuco;macuco
3302502;Magé;mage
3302601;Mangaratiba;mangaratiba
3302700;Maricá;marica
3302809;Mendes;mendes
3302858;Mesquita;mesquita
3302908;Miguel Pereira;miguel pereira
3303005;Miracema;miracema
3303104;Natividade;natividade
3303203;Nilópolis;nilopolis
3303302;Niterói;niteroi
3303401;Nova Friburgo;nova friburgo
3303500;Nova Iguaçu;nova iguacu
3303609;Paracambi;paracambi
3303708;Paraíba do Sul;paraiba do sul
3303807;Paraty;paraty
3303856;Paty do Alferes;paty do alferes
3303906;Petrópolis;petropolis
3303955;Pinheiral;pinheiral
3304003;Piraí;pirai
3304102;Porciúncula;porciuncula
3304110;Porto Real;porto real
3304128;Quatis;quatis
3304144;Queimados;queimados
3304151;Quissamã;quissama
3304201;Resende;resende
3304300;Rio Bonito;rio bonito
3304409;Rio Claro;rio claro
3304508;Rio das Flores;rio das flores
3304524;Rio das Ostras;rio das ostras
3304557;Rio de Janeiro;rio de janeiro
3304607;Santa Maria Madalena;santa maria madalena
3304706;Santo Antônio de Pádua;santo antonio de padua
3304755;São Francisco de Itabapoana;sao francisco de itabapoana
3304805;São Fidélis;sao fidelis
3304904;São Gonçalo;sao goncalo
3305000;São João da Barra;sao joao da barra
3305109;São João de Meriti;sao joao de meriti
3305133;São José de Ubá;sao jose de uba
3305158;São José do Vale do Rio Preto;sao jose do vale do rio preto
3305208;São Pedro da Aldeia;sao pedro da aldeia
3305307;São Sebastião do Alto;sao sebastiao do alto
3305406;Sapucaia;sapucaia
3305505;Saquarema;saquarema
3305554;Seropédica;seropedica
3305604;Silva Jardim;silva jardim
3305703;Sumidouro;sumidouro
3305752;Tanguá;tangua
3305802;Teresópolis;teresopolis
3305901;Trajano de Moraes;trajano de moraes
3306008;Três Rios;tres rios
3306107;Valença;valenca
3306156;Varre-Sai;varre-sai
3306206;Vassouras;vassouras
3306305;Volta Redonda;volta redonda
3500105;Adamantina;adamantina
3500204;Adolfo;adolfo
3500303;Aguaí;aguai
3500402;Águas da Prata;aguas da prata
3500501;Águas de Lindóia;aguas de lindoia
3500550;Águas de Santa Bárbara;aguas de santa barbara
3500600;Águas de São Pedro;aguas de sao pedro
3500709;Agudos;agudos
3500758;Alambari;alambari
3500808;Alfredo Marcondes;alfredo marcondes
3500907;Altair;altair
3501004;Altinópolis;altinopolis
3501103;Alto Alegre;alto alegre
3501152;Alumínio;aluminio
3501202;Álvares Florence;alvares florence
3501301;Álvares Machado;alvares machado
3501400;Álvaro de Carvalho;alvaro de carvalho
3501509;Alvinlândia;alvinlandia
3501608;Americana;americana
3501707;Américo Brasiliense;americo brasiliense
3501806;Américo de Campos;americo de campos
3501905;Amparo;amparo
3502002;Analândia;analandia
3502101;Andradina;andradina
3502200;Angatuba;angatuba
3502309;Anhembi;anhembi
3502408;Anhumas;anhumas
3502507;Aparecida;aparecida
3502606;Aparecida d'Oeste;aparecida d'oeste
3502705;Apiaí;apiai
3502754;Araçariguama;aracariguama
3502804;Araçatuba;aracatuba
3502903;Araçoiaba da Serra;aracoiaba da serra
3503000;Aramina;aramina
3503109;Arandu;arandu
3503158;Arapeí;arapei
3503208;Araraquara;araraquara
3503307;Araras;araras
3503356;Arco-Íris;arco-iris
3503406;Arealva;arealva
3503505;Areias;areias
3503604;Areiópolis;areiopolis
3503703;Ariranha;ariranha
3503802;Artur Nogueira;artur nogueira
3503901;Arujá;aruja
3503950;Aspásia;aspasia
3504008;Assis;assis
3504107;Atibaia;atibaia
3504206;Auriflama;auriflama
3504305;Avaí;avai
3504404;Avanhandava;avanhandava
3504503;Avaré;avare
3504602;Bady Bassitt;bady bassitt
3504701;Balbinos;balbinos
3504800;Bálsamo;balsamo
3504909;Bananal;bananal
3505005;Barão de Antonina;barao de antonina
3505104;Barbosa;barbosa
3505203;Bariri;bariri
3505302;Barra Bonita;barra bonita
3505351;Barra do Chapéu;barra do chapeu
3505401;Barra do Turvo;barra do turvo
3505500;Barretos;barretos
3505609;Barrinha;barrinha
3505708;Barueri;barueri
3505807;Bastos;bastos
3505906;Batatais;batatais
3506003;Bauru;bauru
3506102;Bebedouro;bebedouro
3506201;Bento de Abreu;bento de abreu
3506300;Bernardino de Campos;bernardino de campos
3506359;Bertioga;bertioga
3506409;Bilac;bilac
3506508;Birigui;birigui
3506607;Biritiba Mirim;biritiba mirim
3506706;Boa Esperança do Sul;boa esperanca do sul
3506805;Bocaina;bocaina
3506904;Bofete;bofete
3507001;Boituva;boituva
3507100;Bom Jesus dos Perdões;bom jesus dos perdoes
3507159;Bom Sucesso de Itararé;bom sucesso de itarare
3507209;Borá;bora
3507308;Boracéia;boraceia
3507407;Borborema;borborema
3507456;Borebi;borebi
3507506;Botucatu;botucatu
3507605;Bragança Paulista;braganca paulista
3507704;Braúna;brauna
3507753;Brejo Alegre;brejo alegre
3507803;Brodowski;brodowski
3507902;Brotas;brotas
3508009;Buri;buri
3508108;Buritama;buritama
3508207;Buritizal;buritizal
3508306;Cabrália Paulista;cabralia paulista
3508405;Cabreúva;cabreuva
3508504;Caçapava;cacapava
3508603;Cachoeira Paulista;cachoeira paulista
3508702;Caconde;caconde
3508801;Cafelândia;cafelandia
3508900;Caiabu;caiabu
3509007;Caieiras;caieiras
3509106;Caiuá;caiua
3509205;Cajamar;cajamar
3509254;Cajati;cajati
3509304;Cajobi;cajobi
3509403;Cajuru;cajuru
3509452;Campina do Monte Alegre;campina do monte alegre
3509502;Campinas;campinas
3509601;Campo Limpo Paulista;campo limpo paulista
3509700;Campos do Jordão;campos do jordao
3509809;Campos Novos Paulista;campos novos paulista
3509908;Cananéia;cananeia
3509957;Canas;canas
3510005;Cândido Mota;candido mota
3510104;Cândido Rodrigues;candido rodrigues
3510153;Canitar;canitar
3510203;Capão Bonito;capao bonito
3510302;Capela do Alto;capela do alto
3510401;Capivari;capivari
3510500;Caraguatatuba;caraguatatuba
3510609;Carapicuíba;carapicuiba
3510708;Cardoso;cardoso
3510807;Casa Branca;casa branca
3510906;Cássia dos Coqueiros;cassia dos coqueiros
3511003;Castilho;castilho
3511102;Catanduva;catanduva
3511201;Catiguá;catigua
3511300;Cedral;cedral
3511409;Cerqueira César;cerqueira cesar
3511508;Cerquilho;cerquilho
3511607;Cesário Lange;cesario lange
3511706;Charqueada;charqueada
3511904;Clementina;clementina
3512001;Colina;colina
3512100;Colômbia;colombia
3512209;Conchal;conchal
3512308;Conchas;conchas
3512407;Cordeirópolis;cordeiropolis
3512506;Coroados;coroados
3512605;Coronel Macedo;coronel macedo
3512704;Corumbataí;corumbatai
3512803;Cosmópolis;cosmopolis
3512902;Cosmorama;cosmorama
3513009;Cotia;cotia
3513108;Cravinhos;cravinhos
3513207;Cristais Paulista;cristais paulista
3513306;Cruzália;cruzalia
3513405;Cruzeiro;cruzeiro
3513504;Cubatão;cubatao
3513603;Cunha;cunha
3513702;Descalvado;descalvado
3513801;Diadema;diadema
3513850;Dirce Reis;dirce reis
3513900;Divinolândia;divinolandia
3514007;Dobrada;dobrada
3514106;Dois Córregos;dois corregos
3514205;Dolcinópolis;dolcinopolis
3514304;Dourado;dourado
3514403;Dracena;dracena
3514502;Duartina;duartina
3514601;Dumont;dumont
3514700;Echaporã;echapora
3514809;Eldorado;eldorado
3514908;Elias Fausto;elias fausto
3514924;Elisiário;elisiario
3514957;Embaúba;embauba
3515004;Embu das Artes;embu das artes
3515103;Embu-Guaçu;embu-guacu
3515129;Emilianópolis;emilianopolis
3515152;Engenheiro Coelho;engenheiro coelho
3515186;Espírito Santo do Pinhal;espirito santo do pinhal
3515194;Espírito Santo do Turvo;espirito santo do turvo
3515202;Estrela d'Oeste;estrela d'oeste
3515301;Estrela do Norte;estrela do norte
3515350;Euclides da Cunha Paulista;euclides da cunha paulista
3515400;Fartura;fartura
3515509;Fernandópolis;fernandopolis
3515608;Fernando Prestes;fernando prestes
3515657;Fernão;fernao
3515707;Ferraz de Vasconcelos;ferraz de vasconcelos
3515806;Flora Rica;flora rica
3515905;Floreal;floreal
3516002;Flórida Paulista;florida paulista
3516101;Florínea;florinea
3516200;Franca;franca
3516309;Francisco Morato;francisco morato
3516408;Franco da Rocha;franco da rocha
3516507;Gabriel Monteiro;gabriel monteiro
3516606;Gália;galia
3516705;Garça;garca
3516804;Gastão Vidigal;gastao vidigal
3516853;Gavião Peixoto;gaviao peixoto
3516903;General Salgado;general salgado
3517000;Getulina;getulina
3517109;Glicério;glicerio
3517208;Guaiçara;guaicara
3517307;Guaimbê;guaimbe
3517406;Guaíra;guaira
3517505;Guapiaçu;guapiacu
3517604;Guapiara;guapiara
3517703;Guará;guara
3517802;Guaraçaí;guaracai
3517901;Guaraci;guaraci
3518008;Guarani d'Oeste;guarani d'oeste
3518107;Guarantã;guaranta
3518206;Guararapes;guararapes
3518305;Guararema;guararema
3518404;Guaratinguetá;guaratingueta
3518503;Guareí;guarei
3518602;Guariba;guariba
3518701;Guarujá;guaruja
3518800;Guarulhos;guarulhos
3518859;Guatapará;guatapara
3518909;Guzolândia;guzolandia
3519006;Herculândia;herculandia
3519055;Holambra;holambra
3519071;Hortolândia;hortolandia
3519105;Iacanga;iacanga
3519204;Iacri;iacri
3519253;Iaras;iaras
3519303;Ibaté;ibate
3519402;Ibirá;ibira
3519501;Ibirarema;ibirarema
3519600;Ibitinga;ibitinga
3519709;Ibiúna;ibiuna
3519808;Icém;icem
3519907;Iepê;iepe
3520004;Igaraçu do Tietê;igaracu do tiete
3520103;Igarapava;igarapava
3520202;Igaratá;igarata
3520301;Iguape;iguape
3520400;Ilhabela;ilhabela
3520426;Ilha Comprida;ilha comprida
3520442;Ilha Solteira;ilha solteira
3520509;Indaiatuba;indaiatuba
3520608;Indiana;indiana
3520707;Indiaporã;indiapora
3520806;Inúbia Paulista;inubia paulista
3520905;Ipaussu;ipaussu
3521002;Iperó;ipero
3521101;Ipeúna;ipeuna
3521150;Ipiguá;ipigua
3521200;Iporanga;iporanga
3521309;Ipuã;ipua
3521408;Iracemápolis;iracemapolis
3521507;Irapuã;irapua
3521606;Irapuru;irapuru
3521705;Itaberá;itabera
3521804;Itaí;itai
3521903;Itajobi;itajobi
3522000;Itaju;itaju
3522109;Itanhaém;itanhaem
3522158;Itaoca;itaoca
3522208;Itapecerica da Serra;itapecerica da serra
3522307;Itapetininga;itapetininga
3522406;Itapeva;itapeva
3522505;Itapevi;itapevi
3522604;Itapira;itapira
3522653;Itapirapuã Paulista;itapirapua paulista
3522703;Itápolis;itapolis
3522802;Itaporanga;itaporanga
3522901;Itapuí;itapui
3523008;Itapura;itapura
3523107;Itaquaquecetuba;itaquaquecetuba
3523206;Itararé;itarare
3523305;Itariri;itariri
3523404;Itatiba;itatiba
3523503;Itatinga;itatinga
3523602;Itirapina;itirapina
3523701;Itirapuã;itirapua
3523800;Itobi;itobi
3523909;Itu;itu
3524006;Itupeva;itupeva
3524105;Ituverava;ituverava
3524204;Jaborandi;jaborandi
3524303;Jaboticabal;jaboticabal
3524402;Jacareí;jacarei
3524501;Jaci;jaci
3524600;Jacupiranga;jacupiranga
3524709;Jaguariúna;jaguariuna
3524808;Jales;jales
3524907;Jambeiro;jambeiro
3525003;Jandira;jandira
3525102;Jardinópolis;jardinopolis
3525201;Jarinu;jarinu
3525300;Jaú;jau
3525409;Jeriquara;jeriquara
3525508;Joanópolis;joanopolis
